,id.bioguide,handle,name,gender,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,week,avg_score
3186,C001063,repcuellar,Henry Cuellar,M,rep,Democrat,TX-28,1.0,1.0,1,D,D,R,"57,740","122,086",6,
3187,C001048,congculberson,John Abney Culberson,M,rep,Republican,TX-07,1.0,1.0,1,R,R,D,"111,991","143,542",6,3.147655
3188,C000984,repcummings,Elijah E. Cummings,M,rep,Democrat,MD-07,1.0,1.0,1,D,D,R,"69,556","238,838",6,-21.3398
3189,D000096,repdannydavis,Danny K. Davis,M,rep,Democrat,IL-07,1.0,1.0,1,D,D,R,"46,882","250,584",6,
3190,D000598,repsusandavis,Susan A. Davis,F,rep,Democrat,CA-53,1.0,1.0,1,D,D,R,"97,968","198,988",6,-27.60893515
3191,D000191,reppeterdefazio,Peter A. DeFazio,M,rep,Democrat,OR-04,1.0,1.0,1,D,D,R,"157,743","220,628",6,
3192,D000197,repdianadegette,Diana DeGette,F,rep,Democrat,CO-01,1.0,1.0,1,D,D,R,"105,030","257,254",6,-15.5610633333
3193,D000216,rosadelauro,Rosa L. DeLauro,F,rep,Democrat,CT-03,1.0,1.0,1,D,D,R,"95,786","213,572",6,-70.5303666667
3194,D000612,repjeffdenham,Jeff Denham,M,rep,Republican,CA-10,1.0,1.0,1,R,R,D,"116,470","124,671",6,6.422945
3195,D000616,desjarlaistn04,Scott DesJarlais,M,rep,Republican,TN-04,1.0,1.0,1,R,R,D,"89,141","165,796",6,9.51913913
3196,D000610,repteddeutch,Theodore E. Deutch,M,rep,Democrat,FL-22,1.0,1.0,1,D,D,R,"138,737","199,113",6,-4.86161466667
3197,D000600,mariodb,Mario Diaz-Balart,M,rep,Republican,FL-25,1.0,1.0,1,R,R,D,"95,319","157,921",6,6.593705
3198,D000399,replloyddoggett,Lloyd Doggett,M,rep,Democrat,TX-35,1.0,1.0,1,D,D,R,"62,384","124,612",6,-9.240926
3199,D000482,usrepmikedoyle,Michael F. Doyle,M,rep,Democrat,PA-14,1.0,1.0,1,D,D,R,"87,999","255,293",6,
3200,D000614,repseanduffy,Sean P. Duffy,M,rep,Republican,WI-07,1.0,1.0,1,R,R,D,"138,643","223,418",6,2.17392
3201,D000615,repjeffduncan,Jeff Duncan,M,rep,Republican,SC-03,1.0,1.0,1,R,R,D,"72,933","196,325",6,3.85153533333
3202,D000533,repjohnduncanjr,John J. Duncan Jr.,M,rep,Republican,TN-02,1.0,1.0,1,R,R,D,"68,401","212,455",6,
3203,E000288,keithellison,Keith Ellison,M,rep,Democrat,MN-05,1.0,1.0,1,D,D,R,"80,660","249,964",6,-3.08552
3204,E000179,repeliotengel,Eliot L. Engel,M,rep,Democrat,NY-16,1.0,1.0,1,D,D,PC,"11,825","209,857",6,-15.574002
3205,E000215,repannaeshoo,Anna G. Eshoo,F,rep,Democrat,CA-18,1.0,1.0,1,D,D,R,"93,470","230,460",6,
3206,F000460,farenthold,Blake Farenthold,M,rep,Republican,TX-27,1.0,1.0,1,R,R,D,"88,329","142,251",6,
3207,F000459,repchuck,"Charles J. ""Chuck"" Fleischmann",M,rep,Republican,TN-03,1.0,1.0,1,R,R,D,"76,727","176,613",6,
3208,F000461,repbillflores,Bill Flores,M,rep,Republican,TX-17,1.0,1.0,1,R,R,D,"86,603","149,417",6,2.787425
3209,F000449,jefffortenberry,Jeff Fortenberry,M,rep,Republican,NE-01,1.0,1.0,1,R,R,D,"83,467","189,771",6,
3210,F000450,virginiafoxx,Virginia Foxx,F,rep,Republican,NC-05,1.0,1.0,1,R,R,D,"147,887","207,625",6,
3211,F000448,reptrentfranks,Trent Franks,M,rep,Republican,AZ-08,1.0,1.0,1,R,R,G,"93,954","204,942",6,0.909836
3212,F000372,usreprodney,Rodney P. Frelinghuysen,M,rep,Republican,NJ-11,1.0,1.0,1,D,D,R,"130,162","194,299",6,1.01619866667
3213,F000455,repmarciafudge,Marcia L. Fudge,F,rep,Democrat,OH-11,1.0,1.0,1,D,D,R,"59,769","242,917",6,-13.79045
3214,G000559,repgaramendi,John Garamendi,M,rep,Democrat,CA-03,1.0,1.0,1,D,D,R,"104,453","152,513",6,-1.06667
3215,G000563,repbobgibbs,Bob Gibbs,M,rep,Republican,OH-07,1.0,1.0,1,R,R,D,"89,638","198,221",6,
3216,G000552,replouiegohmert,Louie Gohmert,M,rep,Republican,TX-01,1.0,1.0,1,R,R,D,"62,847","192,434",6,5.8219536
3217,G000289,repgoodlatte,Bob Goodlatte,M,rep,Republican,VA-06,1.0,1.0,1,R,R,D,"112,170","225,471",6,5.10603
3218,G000565,repgosar,Paul A. Gosar,M,rep,Republican,AZ-04,1.0,1.0,1,R,R,D,"81,296","203,487",6,
3219,G000566,tgowdysc,Trey Gowdy,M,rep,Republican,SC-04,1.0,1.0,1,R,R,D,"91,676","198,648",6,
3220,G000377,repkaygranger,Kay Granger,F,rep,Republican,TX-12,1.0,1.0,1,R,R,D,"76,029","196,482",6,
3221,G000386,chuckgrassley,Chuck Grassley,M,rep,Republican,IA,1.0,1.0,1,R,R,D,"549,460","926,007",6,3.1876716
3222,G000546,repsamgraves,Sam Graves,M,rep,Republican,MO-06,1.0,1.0,1,R,R,D,"99,692","238,388",6,
3223,G000560,reptomgraves,Tom Graves,M,rep,Republican,GA-14,1.0,1.0,1,R,R,NONE,0,"216,743",6,3.965566
3224,G000553,repalgreen,Al Green,M,rep,Democrat,TX-09,1.0,1.0,1,D,D,R,"36,491","152,032",6,
3225,G000410,repgenegreen,Gene Green,M,rep,Democrat,TX-29,1.0,1.0,1,D,D,R,"31,646","95,649",6,
3226,G000568,repmgriffith,H. Morgan Griffith,M,rep,Republican,VA-09,1.0,1.0,1,R,R,D,"87,877","212,838",6,
3227,G000551,repraulgrijalva,Raúl M. Grijalva,M,rep,Democrat,AZ-03,1.0,1.0,0,D,D,write in,"2,062","148,973",6,
3228,G000558,repguthrie,Brett Guthrie,M,rep,Republican,KY-02,1.0,1.0,0,R,R,NONE,0,"251,825",6,
3229,G000535,luisgutierrez,Luis V. Gutiérrez,M,rep,Democrat,IL-04,1.0,1.0,0,D,D,NONE,0,"171,297",6,
3230,H001045,greggharper,Gregg Harper,M,rep,Republican,MS-03,1.0,1.0,1,R,R,D,"96,101","209,490",6,1.94828
3231,H001052,repandyharrismd,Andy Harris,M,rep,Republican,MD-01,1.0,1.0,1,R,R,D,"103,622","242,574",6,1.09709
3232,H001053,rephartzler,Vicky Hartzler,F,rep,Republican,MO-04,1.0,1.0,1,R,R,D,"92,510","225,348",6,6.62530266667
3233,H000324,rephastingsfl,Alcee L. Hastings,M,rep,Democrat,FL-20,1.0,1.0,1,D,D,R,"54,646","222,914",6,-43.9901
3234,H001036,rephensarling,Jeb Hensarling,M,rep,Republican,TX-05,1.0,1.0,1,R,R,L,"37,406","155,469",6,14.5574
3235,H001056,herrerabeutler,Jaime Herrera Beutler,F,rep,Republican,WA-03,1.0,1.0,1,R,R,D,"119,820","193,457",6,
3236,H001038,repbrianhiggins,Brian Higgins,M,rep,Democrat,NY-26,1.0,1.0,1,D,D,R,"73,377","215,289",6,-3.261025
3237,H001047,jahimes,James A. Himes,M,rep,Democrat,CT-04,1.0,1.0,1,D,D,R,"125,724","187,811",6,-6.16916333333
3238,H001061,senjohnhoeven,John Hoeven,M,sen,Republican,ND,1.0,1.0,1,R,R,D,"58,116","268,788",6,2.18540833333
3239,H000874,whiphoyer,Steny H. Hoyer,M,rep,Democrat,MD-05,1.0,1.0,1,D,D,R,"105,931","242,989",6,-65.73775
3240,H001058,rephuizenga,Bill Huizenga,M,rep,Republican,MI-02,1.0,1.0,1,R,R,D,"110,391","212,508",6,6.81897
3241,H001059,rephultgren,Randy Hultgren,M,rep,Republican,IL-14,1.0,1.0,1,R,R,D,"137,589","200,508",6,1.26143
3242,I000055,senatorisakson,Johnny Isakson,M,rep,Republican,GA,1.0,1.0,1,R,R,D,"1,599,726","2,135,806",6,5.99533
3243,I000056,darrellissa,Darrell E. Issa,M,rep,Republican,CA-49,1.0,1.0,1,R,R,R,"154,267","155,888",6,
3244,J000032,jacksonleetx18,Sheila Jackson Lee,F,rep,Democrat,TX-18,1.0,1.0,1,D,D,R,"48,306","150,157",6,-60.8100666667
3245,J000290,replynnjenkins,Lynn Jenkins,F,rep,Republican,KS-02,1.0,1.0,1,R,R,D,"96,840","181,228",6,9.32738
3246,J000292,repbilljohnson,Bill Johnson,M,rep,Republican,OH-06,1.0,1.0,1,R,R,D,"88,780","213,975",6,7.32405
3247,J000126,repebj,Eddie Bernice Johnson,F,rep,Democrat,TX-30,1.0,1.0,1,D,D,R,"41,518","170,502",6,-44.61285
3248,J000288,rephankjohnson,"Henry C. ""Hank"" Johnson Jr.",M,rep,Democrat,GA-04,1.0,1.0,1,D,D,R,"70,593","220,146",6,-60.520325
3249,J000174,samspressshop,Sam Johnson,M,rep,Republican,TX-03,1.0,1.0,1,R,R,D,"109,420","193,684",6,
3250,J000255,repwalterjones,Walter B. Jones,M,rep,Republican,NC-03,1.0,1.0,1,R,R,D,"106,170","217,531",6,9.27838
3251,J000289,jim_jordan,Jim Jordan,M,rep,Republican,OH-04,1.0,1.0,1,R,R,D,"98,981","210,227",6,3.56478
3252,K000009,repmarcykaptur,Marcy Kaptur,F,rep,Democrat,OH-09,1.0,1.0,1,D,D,R,"88,427","193,966",6,-1.82301
3253,K000375,usrepkeating,William R. Keating,M,rep,Democrat,MA-09,1.0,1.0,1,D,D,R,"127,803","211,790",6,-4.3964
3254,K000376,mikekellypa,Mike Kelly,M,rep,Republican,PA-03,1.0,1.0,0,R,R,NONE,"244,893","271,098",6,4.17208333333
3255,K000188,repronkind,Ron Kind,M,rep,Democrat,WI-03,1.0,1.0,0,D,D,Write in,169,"257,401",6,
3256,K000210,reppeteking,Peter T. King,M,rep,Republican,NY-02,1.0,1.0,1,R,R,D,"110,938","181,506",6,-0.785395
3257,K000362,stevekingia,Steve King,M,rep,Republican,IA-04,1.0,1.0,1,R,R,D,"142,993","226,719",6,-1.223405
3258,K000378,repkinzinger,Adam Kinzinger,M,rep,Republican,IL-16,1.0,1.0,0,R,R,write in,131,"259,722",6,10.9574425
3259,K000360,senatorkirk,Mark Kirk,M,rep,Republican,IL,1.0,0.0,1,R,D,R,"2,184,692","3,012,940",6,4.540435
3260,L000573,raul_labrador,Raúl R. Labrador,M,rep,Republican,ID-01,1.0,1.0,1,R,R,D,"113,052","242,252",6,
3261,L000564,repdlamborn,Doug Lamborn,M,rep,Republican,CO-05,1.0,1.0,1,R,R,D,"111,676","225,445",6,2.528075
3262,L000567,replancenj7,Leonard Lance,M,rep,Republican,NJ-07,1.0,1.0,1,R,R,D,"148,188","185,850",6,
3263,L000559,jimlangevin,James R. Langevin,M,rep,Democrat,RI-02,1.0,1.0,1,D,D,R,"70,301","133,108",6,-1.59227566667
3264,L000575,senatorlankford,James Lankford,M,rep,Republican,OK,1.0,1.0,1,R,R,D,"355,911","980,892",6,4.05938666667
3265,L000560,repricklarsen,Rick Larsen,M,rep,Democrat,WA-02,1.0,1.0,1,D,D,R,"117,094","208,314",6,-4.880172
3266,L000557,repjohnlarson,John B. Larson,M,rep,Democrat,CT-01,1.0,1.0,1,D,D,R,"105,674","200,686",6,
3267,L000566,boblatta,Robert E. Latta,M,rep,Republican,OH-05,1.0,1.0,1,R,R,D,"100,392","244,599",6,0.974138
3268,L000174,senatorleahy,Patrick J. Leahy,M,sen,Democrat,VT,1.0,1.0,1,D,D,R,"103,637","192,243",6,-7.1208675
3269,L000551,repbarbaralee,Barbara Lee,F,rep,Democrat,CA-13,1.0,1.0,1,D,D,R,"29,754","293,117",6,-18.2246812
3270,L000577,senmikelee,Mike Lee,M,sen,Republican,UT,1.0,1.0,1,R,R,D,"301,860","760,241",6,
3271,L000263,repsandylevin,Sander M. Levin,M,rep,Democrat,MI-09,1.0,1.0,1,D,D,R,"128,937","199,661",6,-60.0542
3272,L000287,repjohnlewis,John Lewis,M,rep,Democrat,GA-05,1.0,1.0,1,D,D,R,"46,768","253,781",6,-26.273275
3273,L000563,replipinski,Daniel Lipinski,M,rep,Democrat,IL-03,1.0,1.0,0,D,D,write in,91,"225,320",6,
3274,L000554,replobiondo,Frank A. LoBiondo,M,rep,Republican,NJ-02,1.0,1.0,1,R,R,D,"110,838","176,338",6,0.730976667667
3275,L000565,daveloebsack,David Loebsack,M,rep,Democrat,IA-02,1.0,1.0,1,D,D,R,"170,933","198,571",6,
3276,L000397,repzoelofgren,Zoe Lofgren,F,rep,Democrat,CA-19,1.0,1.0,1,D,D,R,"64,061","181,802",6,
3277,L000576,usreplong,Billy Long,M,rep,Republican,MO-07,1.0,1.0,1,R,R,D,"92,756","228,692",6,6.76567
3278,L000480,nitalowey,Nita M. Lowey,F,rep,Democrat,NY-17,1.0,1.0,0,D,D,NONE,0,"214,530",6,-11.493604
3279,L000491,repfranklucas,Frank D. Lucas,M,rep,Republican,OK-03,1.0,1.0,1,R,R,D,"63,090","227,525",6,
3280,L000569,repblainepress,Blaine Luetkemeyer,M,rep,Republican,MO-03,1.0,1.0,1,R,R,D,"102,891","249,865",6,11.7561
3281,L000570,repbenraylujan,Ben Ray Luján,M,rep,Democrat,NM-03,1.0,1.0,1,D,D,R,"102,730","170,612",6,
3282,L000562,repstephenlynch,Stephen F. Lynch,M,rep,Democrat,MA-08,1.0,1.0,1,D,D,R,"102,744","271,019",6,-3.7573
3283,M000087,repmaloney,Carolyn B. Maloney,F,rep,Democrat,NY-12,1.0,1.0,1,D,D,R,"49,398","244,358",6,-21.9196
3284,M001158,repkenmarchant,Kenny Marchant,M,rep,Republican,TX-24,1.0,1.0,1,R,R,D,"108,389","154,845",6,
3285,M001179,reptommarino,Tom Marino,M,rep,Republican,PA-10,1.0,1.0,1,R,R,D,"89,823","211,282",6,5.976935
3286,M001163,dorismatsui,Doris O. Matsui,F,rep,Democrat,CA-06,1.0,1.0,1,D,D,R,"57,848","177,565",6,-71.5648666667
3287,M000303,senjohnmccain,John McCain,M,rep,Republican,AZ,1.0,1.0,1,R,R,D,"1,031,245","1,359,267",6,6.750135
3288,M001165,gopleader,Kevin McCarthy,M,rep,Republican,CA-23,1.0,1.0,1,R,R,D,"74,468","167,116",6,1.584154
3289,M001157,repmccaul,Michael T. McCaul,M,rep,Republican,TX-10,1.0,1.0,1,R,R,D,"120,170","179,221",6,7.597065
3290,M001177,repmcclintock,Tom McClintock,M,rep,Republican,CA-04,1.0,1.0,1,R,R,D,"130,845","220,133",6,
3291,M001143,bettymccollum04,Betty McCollum,F,rep,Democrat,MN-04,1.0,1.0,1,D,D,R,"121,032","203,299",6,-33.955595
3292,M000312,repmcgovern,James P. McGovern,M,rep,Democrat,MA-02,1.0,1.0,1,D,D,write in,"4,924","275,487",6,-35.509945
3293,M001156,patrickmchenry,Patrick T. McHenry,M,rep,Republican,NC-10,1.0,1.0,1,R,R,D,"128,919","220,825",6,2.1303292
3294,M001180,repmckinley,David B. McKinley,M,rep,Republican,WV-01,1.0,1.0,1,R,R,D,"73,534","163,469",6,7.62006
3295,M001159,cathymcmorris,Cathy McMorris Rodgers,F,rep,Republican,WA-05,1.0,1.0,1,R,R,D,"130,575","192,959",6,7.8238125
3296,M001166,repmcnerney,Jerry McNerney,M,rep,Democrat,CA-09,1.0,1.0,1,D,D,R,"98,992","133,163",6,-1.0855525
3297,M001181,repmeehan,Patrick Meehan,M,rep,Republican,PA-07,1.0,1.0,1,R,R,D,"153,824","225,678",6,4.46835433333
3298,M001137,gregorymeeks,Gregory W. Meeks,M,rep,Democrat,NY-05,1.0,1.0,1,D,D,R,"30,312","199,815",6,-8.3582175
3299,M000702,senatorbarb,Barbara A. Mikulski,F,rep,Democrat,MD,0.0,0.0,0,D,D,R,"972,557","1,659,907",6,-0.911504
3300,M001160,repgwenmoore,Gwen Moore,F,rep,Democrat,WI-04,1.0,1.0,1,D,D,I,"33,494","220,181",6,-1.90537
3301,M000934,jerrymoran,Jerry Moran,M,rep,Republican,KS,1.0,1.0,1,R,R,D,"379,740","732,376",6,5.03977333333
3302,M001182,repmickmulvaney,Mick Mulvaney,M,rep,Republican,SC-05,1.0,1.0,1,R,R,D,"105,772","161,669",6,
3303,M001153,lisamurkowski,Lisa Murkowski,F,sen,Republican,AK,1.0,1.0,1,R,R,D,36200,138149,6,
3304,M001151,reptimmurphy,Tim Murphy,M,rep,Republican,PA-18,1.0,1.0,1,R,R,NONE,0,"293,684",6,5.608805
3305,M001111,pattymurray,Patty Murray,F,sen,Democrat,WA,1.0,1.0,1,D,D,R,"1,329,338","1,913,979",6,-8.41456
3306,N000002,repjerrynadler,Jerrold Nadler,M,rep,Democrat,NY-10,1.0,1.0,1,D,D,R,"53,857","192,371",6,
3307,N000179,gracenapolitano,Grace F. Napolitano,F,rep,Democrat,CA-32,1.0,1.0,1,D,D,D,"71,720","114,926",6,-43.9901
3308,N000015,reprichardneal,Richard E. Neal,M,rep,Democrat,MA-01,1.0,1.0,1,D,D,I,"57,504","235,803",6,-0.00446758
3309,N000184,repkristinoem,Kristi L. Noem,F,rep,Republican,SD-AL,1.0,1.0,1,R,R,D,"132,810","237,163",6,2.379204
3310,N000181,rep_devinnunes,Devin Nunes,M,rep,Republican,CA-22,1.0,1.0,1,R,R,D,"76,211","158,755",6,
3311,O000168,reppeteolson,Pete Olson,M,rep,Republican,TX-22,1.0,1.0,1,R,R,D,"123,679","181,864",6,9.422234
3312,P000601,congpalazzo,Steven M. Palazzo,M,rep,Republican,MS-04,1.0,1.0,1,R,R,D,"77,505","181,323",6,0.909836
3313,P000034,frankpallone,Frank Pallone Jr.,M,rep,Democrat,NJ-06,1.0,1.0,1,D,D,R,"91,908","167,895",6,-19.15152
3314,P000096,billpascrell,Bill Pascrell Jr.,M,rep,Democrat,NJ-09,1.0,1.0,1,D,D,R,"65,376","162,642",6,-1.02655
3315,P000594,reperikpaulsen,Erik Paulsen,M,rep,Republican,MN-03,1.0,1.0,1,R,R,D,"169,243","223,077",6,-0.180410666667
3316,P000588,repstevepearce,Stevan Pearce,M,rep,Republican,NM-02,1.0,1.0,1,R,R,D,"85,232","143,514",6,6.83267
3317,P000197,nancypelosi,Nancy Pelosi,F,rep,Democrat,CA-12,1.0,1.0,1,D,D,I,"64,810","274,035",6,-52.534182
3318,P000593,repperlmutter,Ed Perlmutter,M,rep,Democrat,CO-07,1.0,1.0,1,D,D,R,"144,066","199,758",6,-28.72085
3319,P000597,chelliepingree,Chellie Pingree,F,rep,Democrat,ME-01,1.0,1.0,1,D,D,R,"164,569","227,546",6,-42.3153413333
3320,P000592,judgetedpoe,Ted Poe,M,rep,Republican,TX-02,1.0,1.0,1,R,R,D,"100,231","168,692",6,1.08696
3321,P000598,jaredpolis,Jared Polis,M,rep,Democrat,CO-02,1.0,1.0,1,D,D,R,"170,001","260,175",6,-5.57208666667
3322,P000602,repmikepompeo,Mike Pompeo,M,rep,Republican,KS-04,1.0,1.0,1,R,R,D,"81,495","166,998",6,6.71659
3323,P000449,senrobportman,Rob Portman,M,rep,Republican,OH,1.0,1.0,1,R,R,D,"1,996,908","3,118,567",6,8.43484571429
3324,P000599,congbillposey,Bill Posey,M,rep,Republican,FL-08,1.0,1.0,1,R,R,D,"127,127","246,483",6,
3325,P000523,repdavideprice,David E. Price,M,rep,Democrat,NC-04,1.0,1.0,1,D,D,R,"130,161","279,380",6,0.55113
3326,P000591,reptomprice,Tom Price,M,rep,Republican,GA-06,1.0,1.0,1,R,R,D,"124,917","201,088",6,7.7495325
3327,Q000023,repmikequigley,Mike Quigley,M,rep,Democrat,IL-05,1.0,1.0,1,D,D,R,"86,222","212,842",6,-17.9831614286
3328,R000585,reptomreed,Tom Reed,M,rep,Republican,NY-23,1.0,1.0,1,R,R,D,"118,584","161,050",6,
3329,R000578,davereichert,David G. Reichert,M,rep,Republican,WA-08,1.0,1.0,1,R,R,D,"127,720","193,145",6,1.99900333333
3330,R000146,senatorreid,Harry Reid,M,rep,Democrat,NV,0.0,0.0,0,D,D,R,"495,079","521,994",6,
3331,R000586,repjimrenacci,James B. Renacci,M,rep,Republican,OH-16,1.0,1.0,1,R,R,D,"119,830","225,794",6,1.06938
3332,R000588,reprichmond,Cedric L. Richmond,M,rep,Democrat,LA-02,1.0,1.0,1,D,D,D,"57,125","198,289",6,-3.19672
3333,R000591,repmartharoby,Martha Roby,F,rep,Republican,AL-02,1.0,1.0,1,R,R,D,"112,089","134,886",6,
3334,R000582,drphilroe,David P. Roe,M,rep,Republican,TN-01,1.0,1.0,1,R,R,D,"39,024","198,293",6,13.22
3335,R000395,rephalrogers,Harold Rogers,M,rep,Republican,KY-05,1.0,1.0,0,R,R,NONE,0,"221,242",6,
3336,R000575,repmikerogersal,Mike Rogers,M,rep,Republican,AL-03,1.0,1.0,1,R,R,D,"94,549","192,164",6,2.06181
3337,R000592,toddrokita,Todd Rokita,M,rep,Republican,IN-04,1.0,1.0,1,R,R,D,"91,256","193,412",6,0.6502685
3338,R000583,tomrooney,Thomas J. Rooney,M,rep,Republican,FL-17,1.0,1.0,1,R,R,D,"115,974","209,348",6,
3339,R000435,roslehtinen,Ileana Ros-Lehtinen,F,rep,Republican,FL-27,1.0,1.0,1,R,R,D,"129,760","157,917",6,10.4315967143
3340,R000580,peterroskam,Peter J. Roskam,M,rep,Republican,IL-06,1.0,1.0,1,R,R,D,"143,591","208,555",6,1.260029065
3341,R000593,repdennisross,Dennis A. Ross,M,rep,Republican,FL-15,1.0,1.0,1,R,R,D,"135,475","182,999",6,3.29127
3342,R000486,reproybalallard,Lucille Roybal-Allard,F,rep,Democrat,CA-40,1.0,1.0,1,D,D,I,"24,743","106,554",6,-15.498874
3343,R000487,repedroyce,Edward R. Royce,M,rep,Republican,CA-39,1.0,1.0,1,R,R,D,"112,679","150,777",6,3.5194276
3344,R000595,senrubiopress,Marco Rubio,M,sen,Republican,FL,1.0,1.0,1,R,R,D,"4,122,088","4,835,191",6,2.6602475
3345,R000576,call_me_dutch,C. A. Dutch Ruppersberger,M,rep,Democrat,MD-02,1.0,1.0,1,D,D,R,"102,577","192,183",6,-2.715476
3346,R000515,repbobbyrush,Bobby L. Rush,M,rep,Democrat,IL-01,1.0,1.0,1,D,D,R,"81,817","234,037",6,
3347,R000570,speakerryan,Paul D. Ryan,M,rep,Republican,WI-01,1.0,1.0,1,R,R,D,"107,003","230,072",6,20.073905
3348,R000577,reptimryan,Tim Ryan,M,rep,Democrat,OH-13,1.0,1.0,1,D,D,R,"99,377","208,610",6,-3.83607
3349,S000030,lorettasanchez,Loretta Sanchez,F,rep,Democrat,CA-38,1.0,1.0,1,D,D,R,"68,524","163,590",6,-72.6684
3350,S001168,repsarbanes,John P. Sarbanes,M,rep,Democrat,MD-03,1.0,1.0,1,D,D,R,"115,048","214,640",6,
3351,S001176,stevescalise,Steve Scalise,M,rep,Republican,LA-01,1.0,1.0,1,R,R,D,"41,840","243,645",6,13.84255
3352,S001145,janschakowsky,Janice D. Schakowsky,F,rep,Democrat,IL-09,1.0,1.0,1,D,D,R,"109,550","217,306",6,-9.686710935
3353,S001150,repadamschiff,Adam B. Schiff,M,rep,Democrat,CA-28,1.0,1.0,1,D,D,R,"59,526","210,883",6,-11.7333
3354,S001180,repschrader,Kurt Schrader,M,rep,Democrat,OR-05,1.0,1.0,1,D,D,R,"160,443","199,505",6,-11.087475
3355,S000148,senschumer,Charles E. Schumer,M,rep,Democrat,NY,1.0,1.0,1,D,D,R,"2,009,353","5,221,949",6,-3.1425408
3356,S001183,repdavid,David Schweikert,M,rep,Republican,AZ-06,1.0,1.0,1,R,R,D,"122,866","201,578",6,
3357,S001189,austinscottga08,Austin Scott,M,rep,Republican,GA-08,1.0,1.0,1,R,R,D,"83,225","173,983",6,6.0426
3358,S001157,repdavidscott,David Scott,M,rep,Democrat,GA-13,1.0,1.0,1,D,D,NONE,0,"252,833",6,
3359,S000185,repbobbyscott,"Robert C. ""Bobby"" Scott",M,rep,Democrat,VA-03,1.0,1.0,1,D,D,R,"103,289","208,337",6,-1.06667
3360,S001184,senatortimscott,Tim Scott,M,rep,Republican,SC,1.0,1.0,1,R,R,D,"757,022","1,241,609",6,2.8522448
3361,S000244,jimpressoffice,F. James Sensenbrenner Jr.,M,rep,Republican,WI-05,1.0,1.0,1,R,R,D,"114,477","260,706",6,
3362,S000248,repjoseserrano,José E. Serrano,M,rep,Democrat,NY-15,1.0,1.0,1,D,D,R,"6,129","165,688",6,-71.8512
3363,S000250,petesessions,Pete Sessions,M,rep,Republican,TX-32,1.0,1.0,1,R,R,L,"43,490","162,868",6,1.378585
3364,S001185,repterrisewell,Terri A. Sewell,F,rep,Democrat,AL-07,1.0,1.0,0,D,D,write in,"3,698","229,330",6,-4.59652
3365,S000320,senshelby,Richard C. Shelby,M,rep,Democrat,AL,1.0,1.0,1,R,R,D,"748,709","1,335,104",6,
3366,S000344,bradsherman,Brad Sherman,M,rep,Democrat,CA-30,1.0,1.0,1,D,D,R,"77,325","205,279",6,
3367,S000364,repshimkus,John Shimkus,M,rep,Republican,IL-15,1.0,1.0,0,R,R,NONE,0,"274,554",6,1.81967
3368,S001154,repbillshuster,Bill Shuster,M,rep,Republican,PA-09,1.0,1.0,1,R,R,D,"107,985","186,580",6,2.69239666667
3369,S001148,congmikesimpson,Michael K. Simpson,M,rep,Republican,ID-02,1.0,1.0,1,R,R,D,"95,940","205,292",6,
3370,S001165,repsires,Albio Sires,M,rep,Democrat,NJ-08,1.0,1.0,1,D,D,R,"32,337","134,733",6,-3.07965
3371,S000480,louiseslaughter,Louise McIntosh Slaughter,F,rep,Democrat,NY-25,1.0,1.0,1,D,D,R,"142,650","182,950",6,-0.911504
3372,S000510,repadamsmith,Adam Smith,M,rep,Democrat,WA-09,1.0,1.0,1,D,D,R,"76,317","205,165",6,-4.3964
3373,S001172,repadriansmith,Adrian Smith,M,rep,Republican,NE-03,1.0,1.0,1,R,R,NONE,0,"226,720",6,4.714185
3374,S000522,repchrissmith,Christopher H. Smith,M,rep,Republican,NJ-04,1.0,1.0,1,R,R,D,"111,532","211,992",6,6.189615
3375,S000583,lamarsmithtx21,Lamar Smith,M,rep,Republican,TX-21,1.0,1.0,1,R,R,D,"129,765","202,967",6,5.96438
3376,S001175,repspeier,Jackie Speier,F,rep,Democrat,CA-14,1.0,1.0,1,D,D,R,"54,817","231,630",6,-2.60023666667
3377,S001187,repstevestivers,Steve Stivers,M,rep,Republican,OH-15,1.0,1.0,1,R,R,D,"113,960","222,847",6,3.01236485
3378,T000193,benniegthompson,Bennie G. Thompson,M,rep,Democrat,MS-02,1.0,1.0,1,D,D,R,"83,542","192,343",6,-1.82301
3379,T000460,repthompson,Mike Thompson,M,rep,Democrat,CA-05,1.0,1.0,1,D,D,R,"67,565","224,526",6,-21.5185466667
3380,T000467,congressmangt,Glenn Thompson,M,rep,Republican,PA-05,1.0,1.0,1,R,R,D,"101,082","206,761",6,5.30556
3381,T000238,mactxpress,Mac Thornberry,M,rep,Republican,TX-13,1.0,1.0,1,R,R,L,"14,725","199,050",6,
3382,T000250,senjohnthune,John Thune,M,rep,Republican,SD,1.0,1.0,1,R,R,D,"104,140","265,516",6,1.09709
3383,T000462,tiberipress,Patrick J. Tiberi,M,rep,Republican,OH-12,1.0,1.0,1,R,R,D,"112,638","251,266",6,
3384,T000470,reptipton,Scott R. Tipton,M,rep,Republican,CO-03,1.0,1.0,1,R,R,D,"150,914","204,220",6,11.4156641745
3385,T000469,reppaultonko,Paul Tonko,M,rep,Democrat,NY-20,1.0,1.0,1,D,D,R,"100,738","213,021",6,-3.870665
